message,severity,attributes,tags,timestamp
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:110) ~[spring-web-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.233871397Z
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:140) ~[tomcat-embed-core-10.1.31.jar!/:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.233880062Z
	at org.springframework.security.web.FilterChainProxy.lambda$doFilterInternal$3(FilterChainProxy.java:231) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.233890208Z
	at org.springframework.security.web.ObservationFilterChainDecorator$FilterObservation$SimpleFilterObservation.lambda$wrap$1(ObservationFilterChainDecorator.java:479) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.235791504Z
	at org.springframework.security.web.ObservationFilterChainDecorator$AroundFilterObservation$SimpleAroundFilterObservation.lambda$wrap$1(ObservationFilterChainDecorator.java:340) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.235798549Z
	at org.springframework.security.web.ObservationFilterChainDecorator.lambda$wrapSecured$0(ObservationFilterChainDecorator.java:82) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.235803209Z
	at org.springframework.security.web.access.intercept.AuthorizationFilter.doFilter(AuthorizationFilter.java:100) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.235812131Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.235816716Z
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.235825539Z
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:120) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.237445894Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.237458568Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.237465735Z
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.237471953Z
	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:131) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.237480058Z
	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:85) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.237486370Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.237492635Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.237499163Z
	at org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:100) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.237508491Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.239158361Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.239165248Z
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.239170018Z
	at org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:179) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.239174577Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.239178674Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.239182654Z
	at org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:63) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.239190372Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.239194653Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.239200498Z
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.240633919Z
	at com.campus.backend.config.JwtAuthenticationFilter.doFilterInternal(JwtAuthenticationFilter.java:56) ~[!/:0.0.1-SNAPSHOT],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.240640283Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.240649641Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.240653874Z
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.240657718Z
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:107) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.240661850Z
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:93) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.240666025Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.240670269Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.240675834Z
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.242643007Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.242653444Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.242657981Z
	at org.springframework.web.filter.CorsFilter.doFilterInternal(CorsFilter.java:91) ~[spring-web-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.242667649Z
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116) ~[spring-web-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.242671388Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.242675129Z
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.242685159Z
	at org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter(HeaderWriterFilter.java:90) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.244584006Z
	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:75) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.244591889Z
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116) ~[spring-web-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.244597069Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.wrapFilter(ObservationFilterChainDecorator.java:240) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.244601938Z
	at org.springframework.security.web.ObservationFilterChainDecorator$ObservationFilter.doFilter(ObservationFilterChainDecorator.java:227) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.244606613Z
	at org.springframework.security.web.ObservationFilterChainDecorator$VirtualFilterChain.doFilter(ObservationFilterChainDecorator.java:137) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.244612596Z
	at org.springframework.security.web.context.SecurityContextHolderFilter.doFilter(SecurityContextHolderFilter.java:69) ~[spring-security-web-6.3.4.jar!/:6.3.4],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""193f4a73-a84b-484c-b550-dd77da0b66af"",""replica"":""3b8953d6-695c-4405-9806-4478e303782b""}",2026-04-27T10:33:37.244621678Z
